Order date,Order ID,Product ID,Description,Quantity,Container Number,Product units received,Estimated receive date,Remaining after reservations including BOM units WZ0002,Remaining after reservations including BOM units WZ0001
5/10/2021,100545,T1481,"INDUSTRIE Backrest Counter Stool Wood Seat (65cm,Black)",100,,0,8/9/2021,9,4
5/10/2021,100545,T1509,INDUSTRIE Side Chair Wood Seat(Black),100,,0,8/9/2021,24,14
5/10/2021,100545,T1614,"INDUSTRIE Armrest Bar Stool Wood Seat(75cm,Black)",100,,0,8/9/2021,0,2
5/10/2021,100546,T1431,MASTER Chair (Black),100,TRHU6858022,0,8/15/2021,100,0
5/10/2021,100546,T1432,MASTER Chair (White),100,TRHU6858022,0,8/15/2021,123,77
5/10/2021,100546,T1435,MASTER Chair (Yellow),100,TRHU6858022,0,8/15/2021,10,10
5/10/2021,100546,T5720,MASTER Chair (Blue),100,TRHU6858022,0,8/15/2021,0,17
5/10/2021,100547,T0653,EIFFEL Leather Side Chair (Black),100,MSMU5358800,0,8/17/2021,21,12
5/10/2021,100547,T0654,EIFFEL Leather Side Chair (White),100,MSMU5358800,0,8/17/2021,6,2
5/10/2021,100547,T1481,"INDUSTRIE Backrest Counter Stool Wood Seat (65cm,Black)",100,MSMU5358800,0,8/17/2021,9,4
5/10/2021,100547,T1509,INDUSTRIE Side Chair Wood Seat(Black),100,MSMU5358800,0,8/17/2021,24,14
5/10/2021,100547,T5938,Featherstone Contour Lounge Chair (Patchwork) UPDATED,100,MSMU5358800,0,8/17/2021,0,0
5/10/2021,100547,T5989,ESSEN Fabric Armchair (Orange Blue Patchwork),100,MSMU5358800,70,8/17/2021,50,20
5/10/2021,100548,T1431,MASTER Chair (Black),100,,0,8/17/2021,100,0
5/10/2021,100548,T1432,MASTER Chair (White),100,,0,8/17/2021,123,77
5/10/2021,100549,T0968,Geometric Chair(White),100,,0,8/22/2021,42,17
5/10/2021,100549,T0969,Geometric Chair(Black),100,,0,8/22/2021,19,21
5/10/2021,100549,T1435,MASTER Chair (Yellow),100,,0,8/22/2021,10,10
5/10/2021,100549,T1491,"INDUSTRIE Counter Stool Wood Seat(65cm,Black)",100,,0,8/22/2021,56,22
5/10/2021,100549,T1626,ESSEN Fabric Armchair (Grey Patchwork),100,,0,8/22/2021,40,3
5/10/2021,100549,T5938,Featherstone Contour Lounge Chair (Patchwork) UPDATED,100,,0,8/22/2021,0,0
5/10/2021,100550,T0653,EIFFEL Leather Side Chair (Black),100,,0,8/22/2021,21,12
5/10/2021,100550,T0654,EIFFEL Leather Side Chair (White),100,,0,8/22/2021,6,2
5/10/2021,100550,T0844,ESSEN Fabric Armchair (Blue Patchwork),100,,0,8/22/2021,25,10
5/10/2021,100550,T0850,ESSEN Fabric Sidechair (Blue Patchwork),100,,0,8/22/2021,-4,7
5/10/2021,100550,T0862,ESSEN Fabric Sidechair (Grey Patchwork),100,,0,8/22/2021,11,2
5/10/2021,100550,T1322,ESSEN Fabric Armchair (Multicolour Patchwork),100,,0,8/22/2021,59,19
5/10/2021,100550,T1323,ESSEN Fabric Sidechair(Multicolour Patchwork),100,,0,8/22/2021,82,22
5/10/2021,100551,T5732,Brook Leather Lounge Chair(Brown),100,,0,8/19/2021,100,35
5/10/2021,100551,T5839,WRIGHT Leather Dining Chair(Brown),100,,0,8/19/2021,22,15
5/10/2021,100551,T5840,LUCAS Desk,100,,0,8/19/2021,9,4
5/10/2021,100551,T6004,Brook Leather Lounge Chair(Black) - UPDATED,100,,0,8/19/2021,0,0
5/10/2021,100552,A0083,CAMERON Ottoman(Pink),100,,0,8/19/2021,12,4
5/10/2021,100552,A0084,CAMERON Ottoman(Green),100,,0,8/19/2021,11,3
5/10/2021,100552,T5728,Dior Leather Lounge Chair(Brown),100,,0,8/19/2021,28,8
5/10/2021,100552,T5731,Mariana Leather Dining Chair(Brown),100,,0,8/19/2021,88,4
5/10/2021,100552,T5733,Ari Dining Chair(Black),100,,0,8/19/2021,70,27
5/10/2021,100552,T5737,"Ari Bar Stool(75cm,Black)",100,,0,8/19/2021,85,20
5/10/2021,100552,T5835,NOLAN Office Chair,100,,0,8/19/2021,17,4
5/10/2021,100552,T5836,RIDLEY Bar Stool(Black),100,,0,8/19/2021,52,18
5/10/2021,100552,T5838,LEONE Leather Lounge Chair(Brown),100,,0,8/19/2021,6,2
5/10/2021,100552,T6008,Brook Fabric Lounge Chair(Pink) - UPDATED,100,,0,8/19/2021,0,0
5/13/2021,100553,X1138,"Acacia Live Edge Bench Top(205cm,Natural)",100,,0,9/30/2021,15,7
5/13/2021,100553,X2001,"Acacia Live Edge Dining Table Top(180cm,Natural)",100,,0,9/30/2021,35,15
5/13/2021,100553,X2003,"Acacia Straight Table Top(180cm,Natural)",100,,0,9/30/2021,9,6
5/13/2021,100553,X2004,"Acacia Straight Table Top(240cm,Natural)",100,,0,9/30/2021,14,5
5/13/2021,100553,X2010,"Acacia Live Edge Table Top(210cm,Natural)",100,,0,9/30/2021,81,4
5/13/2021,100553,X2030,"Acacia Straight Table Top(210cm,Natural)",100,,0,9/30/2021,16,8
5/13/2021,100553,X2034,"Acacia Live Edge Table top(180cm,Honey)",100,,0,9/30/2021,15,3
5/13/2021,100553,X2036,"Acacia Live Edge Table top(210cm,Honey)",100,,0,9/30/2021,10,2
5/20/2021,100555,S1052-1/2,Bryce Fabric Sectional Sofa(Grey) - TWO SEATER,100,BEAU6024270,31,8/29/2021,13,7
5/20/2021,100555,S1052-2/2,Bryce Fabric Sectional Sofa(Grey) - CHAISE LOUNGE,100,BEAU6024270,31,8/29/2021,12,7
5/20/2021,100556,S1052-1/2,Bryce Fabric Sectional Sofa(Grey) - TWO SEATER,100,TXGU5462910,0,8/29/2021,13,7
5/20/2021,100556,S1052-2/2,Bryce Fabric Sectional Sofa(Grey) - CHAISE LOUNGE,100,TXGU5462910,0,8/29/2021,12,7
5/20/2021,100559,S1028,MARLON Fabric Sofa(Green),100,MSMU8341946,0,8/18/2021,16,4
5/20/2021,100559,S1033,FONDA Fabric Sofa(Velvet Dark Grey),100,MSMU8341946,10,8/18/2021,8,2
5/20/2021,100559,S1041,OWEN Fabric Sofa(Grey),100,MSMU8341946,0,8/18/2021,27,6
5/20/2021,100559,S1042,AUDREY Fabric Sofa(Grey),100,MSMU8341946,0,8/18/2021,0,1
5/20/2021,100559,S1050,GRANT SOFA(Grey),100,MSMU8341946,0,8/18/2021,6,0
5/20/2021,100559,S1051,GRANT SOFA(Blue),100,MSMU8341946,0,8/18/2021,0,0
5/20/2021,100559,S1054,COSTELLO Fabric Sofa(Grey),100,MSMU8341946,6,8/18/2021,4,2
5/20/2021,100559,S1057,MASON Armless Chair Module(Grey),100,MSMU8341946,0,8/18/2021,15,8
5/20/2021,100559,S1058,MASON Corner Module(Grey),100,MSMU8341946,0,8/18/2021,22,8
5/20/2021,100559,S1060,MASON Armless Chair Module(White),100,MSMU8341946,0,8/18/2021,8,4
5/20/2021,100559,S1061,MASON Corner Module(White),100,MSMU8341946,0,8/18/2021,6,-1
5/20/2021,100559,S1062,MASON Ottoman(White),100,MSMU8341946,0,8/18/2021,4,1
5/20/2021,100560,S1033,FONDA Fabric Sofa(Velvet Dark Grey),100,,0,10/8/2021,8,2
5/20/2021,100560,S1035,FONDA Fabric Sofa(Fabric Grey),100,,0,10/8/2021,4,1
5/20/2021,100560,S1037-1/2,"FONDA Fabric Sectional Sofa(Fabric Grey,Left) - TWO SEATER",100,,0,10/8/2021,1,2
5/20/2021,100560,S1037-2/2,"FONDA Fabric Sectional Sofa(Fabric Grey,Left) - CHAISE LOUNGE",100,,0,10/8/2021,1,2
5/20/2021,100560,S1043,AUDREY Fabric Sofa(Blue),100,,0,10/8/2021,2,2
5/20/2021,100561,S1042,AUDREY Fabric Sofa(Grey),100,,0,10/8/2021,0,1
5/20/2021,100561,S1045,AUDREY Fabric Sofa(Pink),100,,0,10/8/2021,6,3
5/20/2021,100561,S1046,AUDREY Fabric Chair(Grey),100,,0,10/8/2021,0,2
5/20/2021,100561,S1048,AUDREY Fabric Chair(Green),100,,0,10/8/2021,2,1
5/20/2021,100561,S1050,GRANT SOFA(Grey),100,,0,10/8/2021,6,0
5/20/2021,100561,S1120-1/2,"FONDA Fabric Sectional Sofa(Velvet Blue,Left) - TWO SEATER",100,,0,10/8/2021,0,0
5/20/2021,100561,S1120-2/2,"FONDA Fabric Sectional Sofa(Velvet Blue,Left)- CHAISE LOUNGE",100,,0,10/8/2021,0,0
5/20/2021,100561,S1121-1/2,"FONDA Fabric Sectional Sofa(Velvet Blue,Right) - TWO SEATER",100,,0,10/8/2021,0,0
5/20/2021,100561,S1121-2/2,"FONDA Fabric Sectional Sofa(Velvet Blue,Right)- CHAISE LOUNGE",100,,0,10/8/2021,0,0
5/20/2021,100562,X2001,"Acacia Live Edge Dining Table Top(180cm,Natural)",100,,0,10/24/2021,35,15
5/20/2021,100562,X2003,"Acacia Straight Table Top(180cm,Natural)",100,,0,10/24/2021,9,6
5/20/2021,100562,X2022,"Acacia Live Edge Table Top(150cm,Natural)",100,,0,10/24/2021,31,17
5/20/2021,100562,X2049,"Acacia Live Edge Table top(150cm,Honey)",100,,0,10/24/2021,21,14
5/20/2021,100563,X1138,"Acacia Live Edge Bench Top(205cm,Natural)",100,,0,11/15/2021,15,7
5/20/2021,100563,X2003,"Acacia Straight Table Top(180cm,Natural)",100,,0,11/15/2021,9,6
5/20/2021,100563,X2010,"Acacia Live Edge Table Top(210cm,Natural)",100,,0,11/15/2021,81,4
5/20/2021,100563,X2030,"Acacia Straight Table Top(210cm,Natural)",100,,0,11/15/2021,16,8
5/20/2021,100563,X2033,"Acacia Straight Table Top(180cm,Honey)",100,,0,11/15/2021,3,6
5/20/2021,100563,X2034,"Acacia Live Edge Table top(180cm,Honey)",100,,0,11/15/2021,15,3
5/20/2021,100563,X2035,"Acacia Straight Table Top(210cm,Honey)",100,,0,11/15/2021,17,1
5/20/2021,100563,X2036,"Acacia Live Edge Table top(210cm,Honey)",100,,0,11/15/2021,10,2
5/20/2021,100563,X2039,"Acacia Live Edge Bench Top(205cm,Honey)",100,,0,11/15/2021,2,0
5/20/2021,100563,X2040,"Acacia Live Edge Bench Top(145cm,Honey)",100,,0,11/15/2021,6,2
5/20/2021,100564,X2001,"Acacia Live Edge Dining Table Top(180cm,Natural)",100,,0,1/8/2022,35,15
5/20/2021,100564,X2003,"Acacia Straight Table Top(180cm,Natural)",100,,0,1/8/2022,9,6
5/20/2021,100564,X2022,"Acacia Live Edge Table Top(150cm,Natural)",100,,0,1/8/2022,31,17
5/20/2021,100564,X2034,"Acacia Live Edge Table top(180cm,Honey)",100,,0,1/8/2022,15,3
5/20/2021,100564,X2049,"Acacia Live Edge Table top(150cm,Honey)",100,,0,1/8/2022,21,14
5/20/2021,100565,T5381-1/4,JONAVA Acacia Live Edge Table(Honey) - FOOTRAIL,100,,0,1/18/2022,13,2
5/20/2021,100565,T5381-2/4,JONAVA Acacia Live Edge Table(Honey) - CRANKS,100,,0,1/18/2022,13,3
5/20/2021,100565,T5381-3/4,JONAVA Acacia Live Edge Table(Honey) - LEGS,100,,0,1/18/2022,13,3
5/20/2021,100565,T5381-4/4,JONAVA Acacia Live Edge Table(Honey) - TOP,100,,0,1/18/2022,15,3
5/20/2021,100565,T5677-1/2,Estrela Live Edge Acacia Dining Table (160cm) - TOP,100,,0,1/18/2022,13,8
5/20/2021,100565,T5677-2/2,Estrela Live Edge Acacia Dining Table (160cm) - BASE,100,,0,1/18/2022,13,8
5/20/2021,100567,X2051,"Acacia Live Edge Table top(300cm,Honey)",100,,0,1/28/2022,12,3
5/20/2021,100568,A0281,ADELAIDE - Painting on Canvas (75x100),20,MSMU5007555,0,9/3/2021,0,0
5/20/2021,100568,A0282,BLOSSOM - Painting on Canvas (100x100),20,MSMU5007555,0,9/3/2021,0,0
5/20/2021,100568,A0283,AURORA - Painting on Canvas (100x100),20,MSMU5007555,0,9/3/2021,0,0
5/20/2021,100568,A0284,LAREDO - Painting on Canvas (100x100),20,MSMU5007555,0,9/3/2021,0,0
5/20/2021,100568,A0285,CALLIE - Painting on Canvas (100x100),20,MSMU5007555,0,9/3/2021,0,0
5/20/2021,100568,A0286,CLAIRE - Painting on Canvas (100x100),20,MSMU5007555,0,9/3/2021,0,0
5/20/2021,100568,A0287,HELENA - Painting on Canvas (50x180),20,MSMU5007555,0,9/3/2021,0,0
5/20/2021,100568,A0288,INDIRA - Painting on Canvas (50x180),20,MSMU5007555,0,9/3/2021,0,0
5/20/2021,100568,A0289,IMANI - Painting on Canvas (50x180),20,MSMU5007555,0,9/3/2021,0,0
5/20/2021,100568,A0290,MAYA - Painting on Canvas (50x180),20,MSMU5007555,0,9/3/2021,0,0
5/20/2021,100568,A0291,FALLYN - Painting on Canvas (90x120),20,MSMU5007555,0,9/3/2021,0,0
5/20/2021,100568,A0292,KIRA - Painting on Canvas (90x120),20,MSMU5007555,0,9/3/2021,0,0
5/20/2021,100568,A0293,VERONA - Painting on Canvas (90x120),20,MSMU5007555,0,9/3/2021,0,0
5/20/2021,100568,A0294,THEA - Painting on Canvas (90x120),20,MSMU5007555,0,9/3/2021,0,0
5/20/2021,100568,A0295,ASPEN - Painting on Canvas (90x120),20,MSMU5007555,0,9/3/2021,0,0
5/20/2021,100568,A0296,VERA - Painting on Canvas (90x120),20,MSMU5007555,0,9/3/2021,0,0
5/20/2021,100568,A0297,CARINA - Painting on Canvas (90x120),20,MSMU5007555,0,9/3/2021,0,0
5/20/2021,100568,A0298,CELESTE - Painting on Canvas (90x120),20,MSMU5007555,0,9/3/2021,0,0
5/20/2021,100568,A0299,GAIA - Painting on Canvas (90x120),20,MSMU5007555,0,9/3/2021,0,0
5/20/2021,100568,A0300,SAVANNAH - Painting on Canvas (90x120),20,MSMU5007555,0,9/3/2021,0,0
5/20/2021,100568,A0301,LEDA - Painting on Canvas (90x120),20,MSMU5007555,0,9/3/2021,0,0
5/20/2021,100568,A0302,SIENNA - Painting on Canvas (90x120),20,MSMU5007555,0,9/3/2021,0,0
5/20/2021,100568,A0303,JUNEAU - Painting on Canvas (90x120),20,MSMU5007555,0,9/3/2021,0,0
5/20/2021,100568,A0304,DANICA - Painting on Canvas (90x120),20,MSMU5007555,0,9/3/2021,0,0
5/20/2021,100568,A0305,ATLAS - Painting on Canvas (70x140),20,MSMU5007555,0,9/3/2021,0,0
5/20/2021,100568,A0306,KASHMERE - Painting on Canvas (70x140),20,MSMU5007555,0,9/3/2021,0,0
5/20/2021,100568,A0307,CODY - Painting on Canvas (70x140),20,MSMU5007555,0,9/3/2021,0,0
5/20/2021,100568,A0308,SWYFT - Painting on Canvas (70x140),20,MSMU5007555,0,9/3/2021,0,0
5/20/2021,100568,A0309,ARILA - Painting on Canvas (75x100),20,MSMU5007555,0,9/3/2021,0,0
5/20/2021,100568,A0310,ASTA - Painting on Canvas (75x100),20,MSMU5007555,0,9/3/2021,0,0
5/20/2021,100568,A0311,ADEL - Painting on Canvas (75x100),20,MSMU5007555,0,9/3/2021,0,0
5/20/2021,100568,A0312,HAVANA - Painting on Canvas (75x100),20,MSMU5007555,0,9/3/2021,0,0
5/20/2021,100568,A0313,ASTRA - Painting on Canvas (75x100),20,MSMU5007555,0,9/3/2021,0,0
5/20/2021,100568,A0314,LIBRIA - Painting on Canvas (75x100),20,MSMU5007555,0,9/3/2021,0,0
5/20/2021,100568,A0315,OWLETS - Painting on Canvas (100x100),20,MSMU5007555,0,9/3/2021,0,0
5/20/2021,100568,A0316,DAKOTA - Painting on Canvas (100x100),20,MSMU5007555,0,9/3/2021,0,0
5/20/2021,100568,A0317,RHEA - Painting on Canvas (90x120),20,MSMU5007555,0,9/3/2021,0,0
5/20/2021,100568,A0318,RHAPSODY - Painting on Canvas (90x120),20,MSMU5007555,0,9/3/2021,0,0
5/20/2021,100568,A0319,LOGAN - Painting on Canvas (90x120),20,MSMU5007555,0,9/3/2021,0,0
5/20/2021,100568,A0320,STELLA - Painting on Canvas (90x120),20,MSMU5007555,0,9/3/2021,0,0
5/20/2021,100568,A0321,BALAM - Painting on Canvas (90x120),20,MSMU5007555,0,9/3/2021,0,0
5/20/2021,100568,A0322,BELLA - Painting on Canvas (70x140),20,MSMU5007555,0,9/3/2021,0,0
5/20/2021,100568,A0323,ASTER - Painting on Canvas (70x140),20,MSMU5007555,0,9/3/2021,0,0
5/20/2021,100568,A0324,VEGA - Painting on Canvas (70x140),20,MSMU5007555,0,9/3/2021,0,0
5/20/2021,100568,A0325,CAMDEN - Painting on Canvas (100x150),20,MSMU5007555,0,9/3/2021,0,0
5/20/2021,PO00000307 - 2,B1052K-1/4,"Macy Fabric Bed with Storage(Velvet Beige,King) - HEADBOARD",60,BEAU6108643,44,8/15/2021,22,0
5/20/2021,PO00000307 - 2,B1052K-2/4,"Macy Fabric Bed with Storage(Velvet Beige,King) - SIDE RAILS+SLATS",60,BEAU6108643,44,8/15/2021,44,0
5/20/2021,PO00000307 - 2,B1052K-3/4,"Macy Fabric Bed with Storage(Velvet Beige,King) - FOOTBOARD",60,BEAU6108643,44,8/15/2021,44,0
5/20/2021,PO00000307 - 2,B1052K-4/4,"Macy Fabric Bed with Storage(Velvet Beige,King) - DRAWERS",60,BEAU6108643,44,8/15/2021,44,0
5/20/2021,PO00000307 - 2,B1052Q-1/4,"Macy Fabric Bed with Storage(Velvet Beige,Queen) - HEADBOARD",60,BEAU6108643,44,8/15/2021,44,0
5/20/2021,PO00000307 - 2,B1052Q-2/4,"Macy Fabric Bed with Storage(Velvet Beige,Queen) - SIDE RAILS+SLATS",60,BEAU6108643,44,8/15/2021,22,0
5/20/2021,PO00000307 - 2,B1052Q-3/4,"Macy Fabric Bed with Storage(Velvet Beige,Queen) - FOOTBOARD",60,BEAU6108643,44,8/15/2021,44,0
5/20/2021,PO00000307 - 2,B1052Q-4/4,"Macy Fabric Bed with Storage(Velvet Beige,Queen) - DRAWERS",60,BEAU6108643,44,8/15/2021,44,0
5/20/2021,PO00000307 - 2,B1053K-1/3,"Meredith Fabric Bed(Velvet Beige,King) - HEADBOARD",60,BEAU6108643,15,8/15/2021,36,0
5/20/2021,PO00000307 - 2,B1053K-2/3,"Meredith Fabric Bed(Velvet Beige,King) - FOOTBOARD",60,BEAU6108643,15,8/15/2021,43,0
5/20/2021,PO00000307 - 2,B1053K-3/3,"Meredith Fabric Bed(Velvet Beige,King) - SIDE RAILS",60,BEAU6108643,15,8/15/2021,18,0
5/20/2021,PO00000307 - 2,B1053Q-1/3,"Meredith Fabric Bed(Velvet Beige,Queen) - HEADBOARD",60,BEAU6108643,18,8/15/2021,31,0
5/20/2021,PO00000307 - 2,B1053Q-2/3,"Meredith Fabric Bed(Velvet Beige,Queen) - FOOTBOARD",60,BEAU6108643,18,8/15/2021,43,0
5/20/2021,PO00000307 - 2,B1053Q-3/3,"Meredith Fabric Bed(Velvet Beige,Queen) - SIDE RAILS",60,BEAU6108643,18,8/15/2021,43,0
5/21/2021,100569,B1040K-1/2,ZOEY Rosewood Platform Bed(King) - TBD,60,,0,11/1/2021,1,0
5/21/2021,100569,B1040K-2/2,ZOEY Rosewood Platform Bed(King) - TBD,60,,0,11/1/2021,0,0
5/21/2021,100569,B1040Q-1/2,ZOEY Rosewood Platform Bed(Queen) - TBD,60,,0,11/1/2021,0,0
5/21/2021,100569,B1040Q-2/2,ZOEY Rosewood Platform Bed(Queen) - TBD,60,,0,11/1/2021,0,0
5/21/2021,100569,T5808,AMINA Acacia Side Table(Large),60,,0,11/1/2021,0,0
5/21/2021,100569,T5809,AMINA Acacia Side Table(Small),60,,0,11/1/2021,0,0
5/21/2021,100569,T5810,LAYLA Rosewood Dining Table(Natural),60,,0,11/1/2021,0,0
5/21/2021,100569,T5812,LAYLA Rosewood Sideboard(Natural),60,,0,11/1/2021,-1,0
5/21/2021,100569,T5814,LAYLA Rosewood Coffee Table(Natural),60,,0,11/1/2021,0,0
5/21/2021,100569,T5815,IDRISSA Acacia Dining Table(Brown),60,,0,11/1/2021,0,0
5/21/2021,100569,T5816,IDRISSA Acacia Dining Bench(Brown),60,,0,11/1/2021,0,0
5/21/2021,100569,T5818,IDRISSA Metal Bookcase,60,,0,11/1/2021,1,0
5/21/2021,100569,T5823,PIPER Acacia Side Table,60,,0,11/1/2021,0,0
5/21/2021,100569,T5825,PAISLEY Rosewood Dining Table,60,,0,11/1/2021,0,0
5/21/2021,100569,T5827,IAN Rosewood Table with Wooden Plank Legs(195cm),60,,0,11/1/2021,0,0
5/26/2021,100572,X2016,"Live Edge Suar Table Top(180cm,Natural)",60,,0,1/28/2022,11,13
5/26/2021,100572,X2018,"Live Edge Suar Table Top(210cm,Natural)",60,,0,1/28/2022,47,19
5/26/2021,100572,X2044,"Live Edge Suar Bench Top(145cm,Natural)",60,,0,1/28/2022,9,12
5/26/2021,100572,X2045,"Live Edge Suar Bench Top(205cm,Natural)",60,,0,1/28/2022,9,2
5/26/2021,100572,X2114,"Suar Straight Cut Table Top(180cm,Natural)",60,,0,1/28/2022,15,5
5/26/2021,100572,X2119,"Live Edge Suar Table Top(160cm,Natural)",60,,0,1/28/2022,48,17
5/26/2021,100573,A0010,IVY Reclaim Root Sculpture,60,,0,1/13/2022,23,7
5/26/2021,100573,A0014,ANSEL Mango Wood Hanging Tree,60,,0,1/13/2022,54,18
5/26/2021,100573,T5652,KODA Suar Root Wood Console(125-150),60,,0,1/13/2022,0,0
5/26/2021,100573,T5653,KODA Suar Root Wood Console(151-175),60,,0,1/13/2022,5,2
5/26/2021,100573,T5654,KODA Suar Wood Bench(120),60,,0,1/13/2022,10,5
5/26/2021,100573,T5687,KODA Suar Root Wood Console(176-200),60,,0,1/13/2022,1,1
5/26/2021,100573,T5688,KODA Suar Root Wood Console(201-250),60,,0,1/13/2022,3,1
5/26/2021,100573,T5689,KODA Suar Root Wood TV Unit,60,,0,1/13/2022,1,0
5/26/2021,100574,A0010,IVY Reclaim Root Sculpture,60,,0,2/27/2022,23,7
5/26/2021,100574,A0014,ANSEL Mango Wood Hanging Tree,60,,0,2/27/2022,54,18
5/26/2021,100574,X2112,"Live Edge Suar Table Top(300cm,Natural)",60,,0,2/27/2022,2,5
5/26/2021,100574,X2113,"Live Edge Suar Table Top(250cm,Natural)",60,,0,2/27/2022,8,3
5/26/2021,100574,X2114,"Suar Straight Cut Table Top(180cm,Natural)",60,,0,2/27/2022,15,5
5/26/2021,100574,X2115,"Suar Straight Cut Table Top(210cm,Natural)",60,,0,2/27/2022,1,1
5/26/2021,100574,X2117,"Suar Straight Cut Table Top(300cm,Natural)",60,,0,2/27/2022,8,3
5/26/2021,100575,X2016,"Live Edge Suar Table Top(180cm,Natural)",60,,0,3/30/2022,11,13
5/26/2021,100575,X2018,"Live Edge Suar Table Top(210cm,Natural)",60,,0,3/30/2022,47,19
5/26/2021,100575,X2044,"Live Edge Suar Bench Top(145cm,Natural)",60,,0,3/30/2022,9,12
5/26/2021,100575,X2045,"Live Edge Suar Bench Top(205cm,Natural)",60,,0,3/30/2022,9,2
5/26/2021,100575,X2113,"Live Edge Suar Table Top(250cm,Natural)",60,,0,3/30/2022,8,3
5/26/2021,100575,X2119,"Live Edge Suar Table Top(160cm,Natural)",60,,0,3/30/2022,48,17
