Order date,Order ID,Product ID,Description,Quantity,Container Number,Product units received,Estimated receive date,Remaining after reservations including BOM units WZ0002,Remaining after reservations including BOM units WZ0001
5/3/2021,100525,T5981,LINEA Mango Sideboard,25,TCNU1580655,0,15-Dec-21,0,0
5/3/2021,100525,T5985,ZAYA Mango Coffee Table (Large),23,TCNU1580655,0,15-Dec-21,0,0
5/3/2021,100525,T5986,ZAYA Mango Coffee Table (Small),23,TCNU1580655,0,15-Dec-21,0,0
5/3/2021,100525,T5990,ZAYA Mango Night Stand,67,TCNU1580655,0,15-Dec-21,0,0
5/3/2021,100525,T5992,ZAYA Mango Wood Writing Desk,26,TCNU1580655,0,15-Dec-21,0,0
5/3/2021,100526,B1058K-1/3,ZAYA Mango Bed (King) - HEADBOARD,27,MEDU4563005,0,07-Dec-21,0,0
5/3/2021,100526,B1058K-2/3,ZAYA Mango Bed (King) - SIDERAILS + LEGS,27,MEDU4563005,0,07-Dec-21,0,0
5/3/2021,100526,B1058K-3/3,ZAYA Mango Bed (King) - SLATS,27,MEDU4563005,0,07-Dec-21,0,0
5/3/2021,100526,B1058Q-1/3,ZAYA Mango Bed (Queen) - Headboard,19,MEDU4563005,0,07-Dec-21,0,0
5/3/2021,100526,B1058Q-2/3,"ZAYA Mango Bed (Queen) - Siderails, Legs",19,MEDU4563005,0,07-Dec-21,0,0
5/3/2021,100526,B1058Q-3/3,ZAYA Mango Bed (Queen) - Slats,19,MEDU4563005,0,07-Dec-21,0,0
5/3/2021,100526,T5984,ZAYA Mango Sideboard,21,MEDU4563005,0,07-Dec-21,0,0
5/3/2021,100526,T5987,ZAYA Mango Wood Bookshelf,19,MEDU4563005,0,07-Dec-21,0,0
5/3/2021,100526,T5991,ZAYA Mango Dresser,18,MEDU4563005,0,07-Dec-21,0,0
5/3/2021,100527,X1138,"Acacia Live Edge Bench Top(205cm,Natural)",20,MEDU7630386,0,08-Dec-21,34,5
5/3/2021,100527,X2001,"Acacia Live Edge Dining Table Top(180cm,Natural)",78,MEDU7630386,0,08-Dec-21,37,8
5/3/2021,100527,X2022,"Acacia Live Edge Table Top(150cm,Natural)",150,MEDU7630386,0,08-Dec-21,75,21
5/3/2021,100527,X2033,"Acacia Straight Table Top(180cm,Honey)",60,MEDU7630386,0,08-Dec-21,24,2
5/3/2021,100529,T5462,"Acacia Live Edge Coffee Table(Honey,X Black)NEW",8,CAIU7033224,0,07-Dec-21,20,9
5/3/2021,100529,X1100,"Acacia Live Edge Bench Top(145cm,Natural)",50,CAIU7033224,0,07-Dec-21,124,30
5/3/2021,100529,X2001,"Acacia Live Edge Dining Table Top(180cm,Natural)",72,CAIU7033224,0,07-Dec-21,37,8
5/3/2021,100529,X2022,"Acacia Live Edge Table Top(150cm,Natural)",125,CAIU7033224,0,07-Dec-21,75,21
5/3/2021,100529,X2034,"Acacia Live Edge Table top(180cm,Honey)",40,CAIU7033224,0,07-Dec-21,21,7
5/3/2021,100529,X2039,"Acacia Live Edge Bench Top(205cm,Honey)",10,CAIU7033224,0,07-Dec-21,14,2
5/3/2021,100529,X2049,"Acacia Live Edge Table top(150cm,Honey)",30,CAIU7033224,0,07-Dec-21,27,11
5/4/2021,100530,B1058K-1/3,ZAYA Mango Bed (King) - HEADBOARD,1,,0,30-Dec-21,0,0
5/4/2021,100530,B1058K-2/3,ZAYA Mango Bed (King) - SIDERAILS + LEGS,1,,0,30-Dec-21,0,0
5/4/2021,100530,B1058K-3/3,ZAYA Mango Bed (King) - SLATS,1,,0,30-Dec-21,0,0
5/4/2021,100530,B1058Q-1/3,ZAYA Mango Bed (Queen) - Headboard,1,,0,30-Dec-21,0,0
5/4/2021,100530,B1058Q-2/3,"ZAYA Mango Bed (Queen) - Siderails, Legs",1,,0,30-Dec-21,0,0
5/4/2021,100530,B1058Q-3/3,ZAYA Mango Bed (Queen) - Slats,1,,0,30-Dec-21,0,0
5/4/2021,100530,T5973,CURVE Acacia Desk,25,,0,30-Dec-21,0,0
5/4/2021,100530,T5974,CURVE Acacia Coffee Table,30,,0,30-Dec-21,0,0
5/4/2021,100530,T5975,CURVE Acacia Bookshelf,2,,0,30-Dec-21,0,0
5/4/2021,100530,T5976,ELANZA Acacia Bookshelf,25,,0,30-Dec-21,0,0
5/4/2021,100530,T5977,AUBRIE Acacia Bookshelf,25,,0,30-Dec-21,0,0
5/4/2021,100530,T5978,LINEA Mango Coffee Table(Large),2,,0,30-Dec-21,0,0
5/4/2021,100530,T5979,LINEA Mango Coffee Table(Small),30,,0,30-Dec-21,0,0
5/4/2021,100530,T5980,LINEA Mango TV Unit,3,,0,30-Dec-21,0,0
5/4/2021,100530,T5981,LINEA Mango Sideboard,3,,0,30-Dec-21,0,0
5/4/2021,100530,T5982,LINEA Mango Cabinet,20,,0,30-Dec-21,0,0
5/4/2021,100530,T5983,LINEA Mango Side Table(Set),35,,0,30-Dec-21,0,0
5/4/2021,100530,T5984,ZAYA Mango Sideboard,1,,0,30-Dec-21,0,0
5/4/2021,100530,T5985,ZAYA Mango Coffee Table (Large),1,,0,30-Dec-21,0,0
5/4/2021,100530,T5986,ZAYA Mango Coffee Table (Small),1,,0,30-Dec-21,0,0
5/4/2021,100530,T5987,ZAYA Mango Wood Bookshelf,1,,0,30-Dec-21,0,0
5/4/2021,100530,T5990,ZAYA Mango Night Stand,3,,0,30-Dec-21,0,0
5/4/2021,100530,T5991,ZAYA Mango Dresser,2,,0,30-Dec-21,0,0
5/4/2021,100530,T5992,ZAYA Mango Wood Writing Desk,2,,0,30-Dec-21,0,0
5/6/2021,100531,T5696,FEMI coffee Table,20,TGHU9280065,0,05-Dec-21,2,10
5/6/2021,100531,T5697,NUBIA Side Table (Nickel),20,TGHU9280065,0,05-Dec-21,0,4
5/6/2021,100531,T5698,KLEO Coffee Table (Copper),38,TGHU9280065,0,05-Dec-21,15,7
5/6/2021,100531,T5708,MIRO Wall Shelf,40,TGHU9280065,0,05-Dec-21,9,12
5/6/2021,100531,T5709,AZIZA Book Shelf,20,TGHU9280065,15,05-Dec-21,8,7
5/6/2021,100531,T5771,NUBIA Side Table (Brass),40,TGHU9280065,0,05-Dec-21,41,15
5/6/2021,100531,T5772,MAYE Coffee Table (Marble),30,TGHU9280065,0,05-Dec-21,14,1
5/6/2021,100531,T5773,MAYE Side Table (Marble),20,TGHU9280065,0,05-Dec-21,29,9
5/6/2021,100531,T5786,PALCO Marble Bar Table,20,TGHU9280065,17,05-Dec-21,6,3
5/6/2021,100531,T5787,OZMA Metal Coffee Table,20,TGHU9280065,0,05-Dec-21,0,7
5/6/2021,100534,T5808,AMINA Acacia Side Table(Large),10,,7,01-Dec-21,5,2
5/6/2021,100534,T5809,AMINA Acacia Side Table(Small),8,,0,01-Dec-21,16,7
5/6/2021,100534,T5810,LAYLA Rosewood Dining Table(Natural),10,,7,01-Dec-21,0,1
5/6/2021,100534,T5812,LAYLA Rosewood Sideboard(Natural),12,,0,01-Dec-21,2,2
5/6/2021,100534,T5814,LAYLA Rosewood Coffee Table(Natural),8,,0,01-Dec-21,4,2
5/6/2021,100534,T5815,IDRISSA Acacia Dining Table(Brown),10,,7,01-Dec-21,3,2
5/6/2021,100534,T5816,IDRISSA Acacia Dining Bench(Brown),10,,7,01-Dec-21,4,2
5/6/2021,100534,T5817,IDRISSA Acacia Coffee Table(Brown),10,,8,01-Dec-21,6,4
5/6/2021,100534,T5818,IDRISSA Metal Bookcase,10,,0,01-Dec-21,2,5
5/6/2021,100534,T5819,PIPER Acacia Dining Table(160cm),20,,0,01-Dec-21,4,4
5/6/2021,100534,T5820,PIPER Acacia Dining Bench(145cm),20,,0,01-Dec-21,17,5
5/6/2021,100534,T5822,PIPER Acacia Sideboard,10,,7,01-Dec-21,5,2
5/6/2021,100534,T5825,PAISLEY Rosewood Dining Table,16,,13,01-Dec-21,4,4
5/6/2021,100534,T5827,IAN Rosewood Table with Wooden Plank Legs(195cm),10,,7,01-Dec-21,5,2
5/6/2021,100534,X2118,Rosewood Live Edge Dining Table Top(195cm),60,,0,01-Dec-21,19,8
5/6/2021,100537,B1017K-1/3,"Molly Fabric Bed(Light Grey,King) - HEADBOARD",20,CAIU5805571,20,11-Oct-21,25,2
5/6/2021,100537,B1017K-2/3,"Molly Fabric Bed(Light Grey,King) - SIDE RAILS",20,CAIU5805571,20,11-Oct-21,25,2
5/6/2021,100537,B1017K-3/3,"Molly Fabric Bed(Light Grey,King) - FOOTBOARD + SLATS",20,CAIU5805571,20,11-Oct-21,25,2
5/6/2021,100537,B1017Q-1/3,"Molly Fabric Bed(Light Grey,Queen) - HEADBOARD",20,CAIU5805571,20,11-Oct-21,28,1
5/6/2021,100537,B1017Q-2/3,"Molly Fabric Bed(Light Grey,Queen) - SIDE RAILS",20,CAIU5805571,20,11-Oct-21,25,1
5/6/2021,100537,B1017Q-3/3,"Molly Fabric Bed(Light Grey,Queen) - FOOTBOARD + SLATS",20,CAIU5805571,20,11-Oct-21,28,1
5/6/2021,100537,B1022K-1/3,"Maple Fabric Bed(Dark Blue,King) - HEADBOARD",10,CAIU5805571,10,11-Oct-21,27,2
5/6/2021,100537,B1022K-2/3,"Maple Fabric Bed(Dark Blue,King) - SIDE RAILS",10,CAIU5805571,10,11-Oct-21,27,2
5/6/2021,100537,B1022K-3/3,"Maple Fabric Bed(Dark Blue,King) - FOOTBOARD+SLATS",10,CAIU5805571,10,11-Oct-21,25,2
5/6/2021,100537,B1032Q-1/3,"Meredith Fabric Bed(Velvet Dark Blue,Queen) - HEADBOARD",13,CAIU5805571,10,11-Oct-21,30,2
5/6/2021,100537,B1032Q-2/3,"Meredith Fabric Bed(Velvet Dark Blue,Queen) - FOOTBOARD",13,CAIU5805571,13,11-Oct-21,28,2
5/6/2021,100537,B1032Q-3/3,"Meredith Fabric Bed(Velvet Dark Blue,Queen) - SIDE RAILS",13,CAIU5805571,13,11-Oct-21,27,2
5/6/2021,100537,B1043K-1/3,"Kasidy Velvet Bed(Dark Grey,King) - HEADBOARD",28,CAIU5805571,22,11-Oct-21,11,4
5/6/2021,100537,B1043K-2/3,"Kasidy Velvet Bed(Dark Grey,King) - SIDE RAILS",28,CAIU5805571,22,11-Oct-21,-1,4
5/6/2021,100537,B1043K-3/3,"Kasidy Velvet Bed(Dark Grey,King) - FOOTBOARD+SLATS",28,CAIU5805571,22,11-Oct-21,11,4
5/6/2021,100537,B1043Q-1/3,"Kasidy Velvet Bed(Dark Grey,Queen) - HEADBOARD",20,CAIU5805571,20,11-Oct-21,9,4
5/6/2021,100537,B1043Q-2/3,"Kasidy Velvet Bed(Dark Grey,Queen) - SIDE RAILS",20,CAIU5805571,20,11-Oct-21,13,4
5/6/2021,100537,B1043Q-3/3,"Kasidy Velvet Bed(Dark Grey,Queen) - FOOTBOARD+SLATS",20,CAIU5805571,20,11-Oct-21,13,4
5/6/2021,100537,B1044K-1/3,"Kasidy Fabric Bed(Yellow,King) - HEADBOARD",10,CAIU5805571,10,11-Oct-21,2,1
5/6/2021,100537,B1044K-2/3,"Kasidy Fabric Bed(Yellow,King) - FOOTBOARD",10,CAIU5805571,10,11-Oct-21,4,1
5/6/2021,100537,B1044K-3/3,"Kasidy Fabric Bed(Yellow,King) - SIDE RAILS",10,CAIU5805571,10,11-Oct-21,4,1
5/6/2021,100537,B1044Q-1/3,"Kasidy Fabric Bed(Yellow,Queen) - HEADBOARD",20,CAIU5805571,12,11-Oct-21,5,3
5/6/2021,100537,B1044Q-2/3,"Kasidy Fabric Bed(Yellow,Queen) - FOOTBOARD+SLATS",20,CAIU5805571,12,11-Oct-21,5,3
5/6/2021,100537,B1044Q-3/3,"Kasidy Fabric Bed(Yellow,Queen) - SIDE RAILS",20,CAIU5805571,12,11-Oct-21,5,3
5/6/2021,100538,B1025K-1/3,"Clara Fabric Bed(Light Grey,King) - HEADBOARD",30,EMCU1303966,0,21-Oct-21,13,8
5/6/2021,100538,B1025K-2/3,"Clara Fabric Bed(Light Grey,King) - SIDE RAILS",30,EMCU1303966,0,21-Oct-21,17,8
5/6/2021,100538,B1025K-3/3,"Clara Fabric Bed(Light Grey,King) - FOOTBOARD + SLATS",30,EMCU1303966,0,21-Oct-21,17,8
5/6/2021,100538,B1031K-1/3,"Meredith Fabric Bed(Dark Grey,King) - HEADBOARD",10,EMCU1303966,8,21-Oct-21,38,2
5/6/2021,100538,B1031K-2/3,"Meredith Fabric Bed(Dark Grey,King) - FOOTBOARD",10,EMCU1303966,8,21-Oct-21,37,2
5/6/2021,100538,B1031K-3/3,"Meredith Fabric Bed(Dark Grey,King) - SIDE RAILS",10,EMCU1303966,8,21-Oct-21,37,2
5/6/2021,100538,B1031Q-1/3,"Meredith Fabric Bed(Dark Grey,Queen) - HEADBOARD",20,EMCU1303966,15,21-Oct-21,8,4
5/6/2021,100538,B1031Q-2/3,"Meredith Fabric Bed(Dark Grey,Queen) - FOOTBOARD",20,EMCU1303966,15,21-Oct-21,9,4
5/6/2021,100538,B1031Q-3/3,"Meredith Fabric Bed(Dark Grey,Queen) - SIDE RAILS",20,EMCU1303966,15,21-Oct-21,9,4
5/6/2021,100538,B1032Q-1/3,"Meredith Fabric Bed(Velvet Dark Blue,Queen) - HEADBOARD",7,EMCU1303966,5,21-Oct-21,30,2
5/6/2021,100538,B1032Q-2/3,"Meredith Fabric Bed(Velvet Dark Blue,Queen) - FOOTBOARD",7,EMCU1303966,5,21-Oct-21,28,2
5/6/2021,100538,B1032Q-3/3,"Meredith Fabric Bed(Velvet Dark Blue,Queen) - SIDE RAILS",7,EMCU1303966,5,21-Oct-21,27,2
5/6/2021,100538,B1033Q-1/3,"Meredith Fabric Bed(Velvet Pink,Queen) - HEADBOARD",16,EMCU1303966,0,21-Oct-21,6,1
5/6/2021,100538,B1033Q-2/3,"Meredith Fabric Bed(Velvet Pink,Queen) - FOOTBOARD",16,EMCU1303966,0,21-Oct-21,8,1
5/6/2021,100538,B1033Q-3/3,"Meredith Fabric Bed(Velvet Pink,Queen) - SIDE RAILS",16,EMCU1303966,0,21-Oct-21,8,1
5/6/2021,100540,B1021K-1/3,"Maple Fabric Bed(Light Grey,King) - HEADBOARD",20,CAIU5840253,15,04-Nov-21,15,2
5/6/2021,100540,B1021K-2/3,"Maple Fabric Bed(Light Grey,King) - SIDE RAILS",20,CAIU5840253,15,04-Nov-21,15,8
5/6/2021,100540,B1021K-3/3,"Maple Fabric Bed(Light Grey,King) - FOOTBOARD+SLATS",20,CAIU5840253,15,04-Nov-21,15,8
5/6/2021,100540,B1021Q-1/3,"Maple Fabric Bed(Light Grey,Queen) - HEADBOARD",10,CAIU5840253,8,04-Nov-21,23,4
5/6/2021,100540,B1021Q-2/3,"Maple Fabric Bed(Light Grey,Queen) - SIDE RAILS",10,CAIU5840253,8,04-Nov-21,6,4
5/6/2021,100540,B1021Q-3/3,"Maple Fabric Bed(Light Grey,Queen) - FOOTBOARD+SLATS",10,CAIU5840253,8,04-Nov-21,5,4
5/6/2021,100540,B1022Q-1/3,"Maple Fabric Bed(Dark Blue,Queen) - HEADBOARD",30,CAIU5840253,20,04-Nov-21,11,7
5/6/2021,100540,B1022Q-2/3,"Maple Fabric Bed(Dark Blue,Queen) - SIDE RAILS",30,CAIU5840253,20,04-Nov-21,9,7
5/6/2021,100540,B1022Q-3/3,"Maple Fabric Bed(Dark Blue,Queen) - FOOTBOARD+SLATS",30,CAIU5840253,20,04-Nov-21,10,7
5/6/2021,100540,B1023K-1/2,"Maria Fabric Bed(Light Grey,King) - HEADBOARD + FOOTBOARD",10,CAIU5840253,8,04-Nov-21,3,4
5/6/2021,100540,B1023K-2/2,"Maria Fabric Bed(Light Grey,King) - SIDE RAILS",10,CAIU5840253,8,04-Nov-21,3,4
5/6/2021,100540,B1023Q-1/2,"Maria Fabric Bed(Light Grey,Queen) - HEADBOARD + FOOTBOARD",20,CAIU5840253,17,04-Nov-21,20,5
5/6/2021,100540,B1023Q-2/2,"Maria Fabric Bed(Light Grey,Queen) - SIDE RAILS",20,CAIU5840253,17,04-Nov-21,8,6
5/6/2021,100540,B1032K-1/3,"Meredith Fabric Bed(Velvet Dark Blue,King) - HEADBOARD",10,CAIU5840253,5,04-Nov-21,2,5
5/6/2021,100540,B1032K-2/3,"Meredith Fabric Bed(Velvet Dark Blue,King) - FOOTBOARD",10,CAIU5840253,5,04-Nov-21,3,5
5/6/2021,100540,B1032K-3/3,"Meredith Fabric Bed(Velvet Dark Blue,King) - SIDE RAILS",10,CAIU5840253,5,04-Nov-21,4,5
5/6/2021,100540,B1033K-1/3,"Meredith Fabric Bed(Velvet Pink,King) - HEADBOARD",20,CAIU5840253,0,04-Nov-21,11,3
5/6/2021,100540,B1033K-2/3,"Meredith Fabric Bed(Velvet Pink,King) - FOOTBOARD",20,CAIU5840253,0,04-Nov-21,11,3
5/6/2021,100540,B1033K-3/3,"Meredith Fabric Bed(Velvet Pink,King) - SIDE RAILS",20,CAIU5840253,0,04-Nov-21,13,3
5/6/2021,100540,B1044K-1/3,"Kasidy Fabric Bed(Yellow,King) - HEADBOARD",10,CAIU5840253,0,04-Nov-21,2,1
5/6/2021,100540,B1044K-2/3,"Kasidy Fabric Bed(Yellow,King) - FOOTBOARD",10,CAIU5840253,0,04-Nov-21,4,1
5/6/2021,100540,B1044K-3/3,"Kasidy Fabric Bed(Yellow,King) - SIDE RAILS",10,CAIU5840253,0,04-Nov-21,4,1
5/6/2021,100541,B1014K-1/4,"ANNISTON Fabric Bed with Storage(Grey,King) - HEADBOARD",20,ONEU7037456,0,21-Oct-21,24,-1
5/6/2021,100541,B1014K-2/4,"ANNISTON Fabric Bed with Storage(Grey,King) - SIDE RAILS",20,ONEU7037456,0,21-Oct-21,26,0
5/6/2021,100541,B1014K-3/4,"ANNISTON Fabric Bed with Storage(Grey,King) - FOOTBOARD+SLATS",20,ONEU7037456,0,21-Oct-21,28,0
5/6/2021,100541,B1014K-4/4,"ANNISTON Fabric Bed with Storage(Grey,King) - DRAWERS",20,ONEU7037456,0,21-Oct-21,25,0
5/6/2021,100541,B1014Q-1/4,"ANNISTON Fabric Bed with Storage(Grey,Queen) - HEADBOARD",20,ONEU7037456,17,21-Oct-21,11,9
5/6/2021,100541,B1014Q-2/4,"ANNISTON Fabric Bed with Storage(Grey,Queen) - SIDE RAILS",20,ONEU7037456,17,21-Oct-21,11,9
5/6/2021,100541,B1014Q-3/4,"ANNISTON Fabric Bed with Storage(Grey,Queen) - FOOTBOARD+SLATS",20,ONEU7037456,17,21-Oct-21,9,9
5/6/2021,100541,B1014Q-4/4,"ANNISTON Fabric Bed with Storage(Grey,Queen) - DRAWERS",20,ONEU7037456,17,21-Oct-21,11,9
5/6/2021,100541,B1060K-1/4,"ANNISTON Fabric Bed with Storage(Dark Blue,King) - HEADBOARD",30,ONEU7037456,0,21-Oct-21,0,0
5/6/2021,100541,B1060K-2/4,"ANNISTON Fabric Bed with Storage(Dark Blue,King) - SIDE RAILS",30,ONEU7037456,0,21-Oct-21,0,0
5/6/2021,100541,B1060K-3/4,"ANNISTON Fabric Bed with Storage(Dark Blue,King) - FOOTBOARD+SLATS",30,ONEU7037456,0,21-Oct-21,0,0
5/6/2021,100541,B1060K-4/4,"ANNISTON Fabric Bed with Storage(Dark Blue,King) - DRAWERS",30,ONEU7037456,0,21-Oct-21,0,0
5/6/2021,100541,B1060Q-1/4,"ANNISTON Fabric Bed with Storage(Dark Blue,Queen) - HEADBOARD",15,ONEU7037456,0,21-Oct-21,0,0
5/6/2021,100541,B1060Q-2/4,"ANNISTON Fabric Bed with Storage(Dark Blue,Queen) - SIDE RAILS",15,ONEU7037456,0,21-Oct-21,0,0
5/6/2021,100541,B1060Q-3/4,"ANNISTON Fabric Bed with Storage(Dark Blue,Queen) - FOOTBOARD+SLATS",15,ONEU7037456,0,21-Oct-21,0,0
5/6/2021,100541,B1060Q-4/4,"ANNISTON Fabric Bed with Storage(Dark Blue,Queen) - DRAWERS",15,ONEU7037456,0,21-Oct-21,0,0
5/6/2021,100541,B1061K-1/4,"ANNISTON Fabric Bed with Storage( Rose Pink,King) - HEADBOARD",20,ONEU7037456,0,21-Oct-21,0,0
5/6/2021,100541,B1061K-2/4,"ANNISTON Fabric Bed with Storage( Rose Pink,King) -SIDE RAILS",20,ONEU7037456,0,21-Oct-21,0,0
5/6/2021,100541,B1061K-3/4,"ANNISTON Fabric Bed with Storage( Rose Pink,King) - FOOTBOARD+SLATS",20,ONEU7037456,0,21-Oct-21,0,0
5/6/2021,100541,B1061K-4/4,"ANNISTON Fabric Bed with Storage( Rose Pink,King) - DRAWERS",20,ONEU7037456,0,21-Oct-21,0,0
5/6/2021,100541,B1061Q-1/4,"ANNISTON Fabric Bed with Storage( Rose Pink,Queen) - HEADBOARD",10,ONEU7037456,0,21-Oct-21,0,0
5/6/2021,100541,B1061Q-2/4,"ANNISTON Fabric Bed with Storage( Rose Pink,Queen) - SIDE RAILS",10,ONEU7037456,0,21-Oct-21,0,0
5/6/2021,100541,B1061Q-3/4,"ANNISTON Fabric Bed with Storage( Rose Pink,Queen) - FOOTBOARD+SLATS",10,ONEU7037456,0,21-Oct-21,0,0
5/6/2021,100541,B1061Q-4/4,"ANNISTON Fabric Bed with Storage( Rose Pink,Queen) - DRAWERS",10,ONEU7037456,0,21-Oct-21,0,0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
