Order date,Order ID,Product ID,Description,Quantity,Container Number,Product units received,Estimated receive date,Remaining after reservations including BOM units WZ0002,Remaining after reservations including BOM units WZ0001
3/11/2021,100359,T5653,KODA Suar Root Wood Console (151-175 cm.),8,FFAU1396748,6,"November 12, 2021",1,2
3/11/2021,100359,T5687,KODA Suar Root Wood Console (176-200),3,FFAU1396748,2,"November 12, 2021",1,1
3/11/2021,100359,T5688,KODA Suar Root Wood Console (201-250),4,FFAU1396748,3,"November 12, 2021",3,1
3/11/2021,100359,T5690,"KODA Suar Root Wood Night Stand, 45-60x36x60 cm.",25,FFAU1396748,20,"November 12, 2021",0,-2
3/11/2021,100359,T5937,KALANI Suar Root Coffee Table (120cm-152cm),3,FFAU1396748,0,"November 12, 2021",0,0
3/11/2021,100359,X2016,"Suar Live Edge Table Top (180 cm.,Natural).",30,FFAU1396748,25,"November 12, 2021",16,1
3/11/2021,100359,X2018,"Suar Live Edge Table Top (210 cm.,Natural).",80,FFAU1396748,70,"November 12, 2021",17,1
3/11/2021,100359,X2044,"Suar Live Edge Bench Top (145 cm.,Natural).",40,FFAU1396748,30,"November 12, 2021",2,7
3/11/2021,100359,X2045,"Suar Live Edge Bench Top (205 cm.,Natural).",70,FFAU1396748,60,"November 12, 2021",26,11
3/11/2021,100359,X2114,Suar Straight Cut table (180 cm.Natural),25,FFAU1396748,20,"November 12, 2021",7,2
3/11/2021,100362,T5808,AMINA Acacia Side Table(Large),15,MSMU5258550,0,"December 11, 2021",5,2
3/11/2021,100362,T5809,AMINA Acacia Side Table(Small),24,MSMU5258550,24,"December 11, 2021",16,7
3/11/2021,100362,T5812,LAYLA Rosewood Sideboard(Natural),8,MSMU5258550,8,"December 11, 2021",2,2
3/11/2021,100362,T5814,LAYLA Rosewood Coffee Table(Natural),6,MSMU5258550,6,"December 11, 2021",4,2
3/11/2021,100362,T5815,IDRISSA Acacia Dining Table(Brown),10,MSMU5258550,0,"December 11, 2021",3,2
3/11/2021,100362,T5816,IDRISSA Acacia Dining Bench(Brown),10,MSMU5258550,0,"December 11, 2021",4,2
3/11/2021,100362,T5818,IDRISSA Metal Bookcase,6,MSMU5258550,6,"December 11, 2021",2,5
3/11/2021,100362,T5819,PIPER Acacia Dining Table(160cm),12,MSMU5258550,10,"December 11, 2021",4,4
3/11/2021,100362,T5820,PIPER Acacia Dining Bench(145cm),24,MSMU5258550,24,"December 11, 2021",17,5
3/11/2021,100362,T5822,PIPER Acacia Sideboard,8,MSMU5258550,0,"December 11, 2021",5,2
3/11/2021,100362,T5823,PIPER Acacia Side Table,25,MSMU5258550,10,"December 11, 2021",6,3
3/11/2021,100362,T5824,PIPER Acacia TV Units,18,MSMU5258550,0,"December 11, 2021",12,5
3/11/2021,100362,T5825,PAISLEY Rosewood Dining Table,8,MSMU5258550,0,"December 11, 2021",4,4
3/11/2021,100362,T5827,IAN Rosewood Table with Wooden Plank Legs(195cm),8,MSMU5258550,0,"December 11, 2021",5,2
3/11/2021,100362,T5936-1/2,RENNES Extendable Acacia Table (Natural 120cm-210cm) - Tabletop,35,MSMU5258550,0,"December 11, 2021",0,0
3/11/2021,100362,T5936-2/2,RENNES Extendable Acacia Table (Natural 120cm-210cm) - Legs,35,MSMU5258550,0,"December 11, 2021",0,0
3/11/2021,100362,X2118,Rosewood Live Edge Dining Table Top(195cm),40,MSMU5258550,30,"December 11, 2021",19,8
3/15/2021,100371,X1100,"Acacia Live Edge Bench Top(145cm,Natural)",80,CRSU9165693,80,"October 17, 2021",124,30
3/15/2021,100371,X1138,"Acacia Live Edge Bench Top(205cm,Natural)",2,CRSU9165693,,"October 17, 2021",34,5
3/15/2021,100371,X1138,"Acacia Live Edge Bench Top(205cm,Natural)",20,CRSU9165693,22,"October 17, 2021",34,5
3/15/2021,100371,X2001,"Acacia Live Edge Dining Table Top(180cm,Natural)",60,CRSU9165693,60,"October 17, 2021",37,8
3/15/2021,100371,X2003,"Acacia Straight Table Top(180cm,Natural)",30,CRSU9165693,30,"October 17, 2021",44,12
3/15/2021,100371,X2022,"Acacia Live Edge Table Top(150cm,Natural)",60,CRSU9165693,60,"October 17, 2021",75,21
3/15/2021,100371,X2030,"Acacia Straight Table Top(210cm,Natural)",13,CRSU9165693,13,"October 17, 2021",51,6
3/15/2021,100371,X2034,"Acacia Live Edge Table top(180cm,Honey)",30,CRSU9165693,30,"October 17, 2021",21,7
3/15/2021,100371,X2036,"Acacia Live Edge Table top(210cm,Honey)",20,CRSU9165693,20,"October 17, 2021",45,8
3/15/2021,100371,X2040,"Acacia Live Edge Bench Top(145cm,Honey)",20,CRSU9165693,20,"October 17, 2021",25,8
3/15/2021,100371,X2049,"Acacia Live Edge Table top(150cm,Honey)",10,CRSU9165693,10,"October 17, 2021",27,11
4/5/2021,100457,T1653,CALEB Vintage Leather Armchair(Brown),46,TEMU8182761,46,"July 1, 2021",115,34
4/5/2021,100457,T1654,CALEB Vintage Leather Armchair(Black),70,TEMU8182761,70,"July 1, 2021",167,45
4/5/2021,100457,T1655,CAL Leather Chair(Brown),54,TEMU8182761,54,"July 1, 2021",161,27
4/5/2021,100457,T1656,CAL Leather Chair(Black),68,TEMU8182761,68,"July 1, 2021",155,17
4/5/2021,100457,T5465,"CAL Leather Counter Stool(65cm,Black)",40,TEMU8182761,40,"July 1, 2021",117,4
4/5/2021,100457,T5680,Bali Dining Chair(Blue),40,TEMU8182761,38,"July 1, 2021",43,18
4/5/2021,100457,T5681,Bali Dining Chair(Green),32,TEMU8182761,34,"July 1, 2021",44,91
4/5/2021,100457,T5749,PAISLEY Leather Side Chair(Black),48,TEMU8182761,48,"July 1, 2021",0,1
4/5/2021,100457,T5759,"Bali Fabric Counter Stool(65cm,Blue)",30,TEMU8182761,30,"July 1, 2021",29,-3
4/5/2021,100457,T5761,"Bali Fabric Counter Stool(65cm,Green)",20,TEMU8182761,20,"July 1, 2021",26,8
4/5/2021,100458,T1653,CALEB Vintage Leather Armchair(Brown),74,MSMU8724945,0,"October 15, 2021",115,34
4/5/2021,100458,T1655,CAL Leather Chair(Brown),58,MSMU8724945,0,"October 15, 2021",161,27
4/5/2021,100458,T1656,CAL Leather Chair(Black),54,MSMU8724945,0,"October 15, 2021",155,17
4/5/2021,100458,T5465,"CAL Leather Counter Stool(65cm,Black)",40,MSMU8724945,20,"October 15, 2021",117,4
4/5/2021,100458,T5680,Bali Dining Chair(Blue),48,MSMU8724945,0,"October 15, 2021",43,18
4/5/2021,100458,T5681,Bali Dining Chair(Green),4,MSMU8724945,0,"October 15, 2021",44,91
4/5/2021,100458,T5749,PAISLEY Leather Side Chair(Black),48,MSMU8724945,44,"October 15, 2021",0,1
4/5/2021,100458,T5751,PAISLEY Leather Side Chair(Grey),72,MSMU8724945,0,"October 15, 2021",41,20
4/5/2021,100458,T5759,"Bali Fabric Counter Stool(65cm,Blue)",20,MSMU8724945,12,"October 15, 2021",29,-3
4/5/2021,100458,T5762,"Bali Fabric Bar Stool(75cm,Green)",49,MSMU8724945,0,"October 15, 2021",49,12
4/5/2021,100460,T5880,BRANSON Leather Dining Chair(Black),114,MSMU7318319,92,"October 18, 2021",155,10
4/5/2021,100460,T5881,BRANSON Leather Dining Chair(Brown),60,MSMU7318319,32,"October 18, 2021",26,24
4/5/2021,100460,T5882,BRANSON Leather Dining Chair(Grey),60,MSMU7318319,54,"October 18, 2021",162,30
4/5/2021,100460,T5883,BRANSON Velvet Dining Chair(Blue),80,MSMU7318319,70,"October 18, 2021",175,14
4/5/2021,100460,T5884,BRANSON Velvet Dining Chair(Green),50,MSMU7318319,0,"October 18, 2021",48,-21
4/5/2021,100460,T5885,BRANSON Velvet Dining Chair(Beige),84,MSMU7318319,80,"October 18, 2021",69,65
4/5/2021,100460,T5886,"BRANSON Leather Counter Stool(65cm,Black)",44,MSMU7318319,28,"October 18, 2021",196,25
4/5/2021,100460,T5887,"BRANSON Leather Counter Stool(65cm,Brown)",50,MSMU7318319,0,"October 18, 2021",61,27
4/5/2021,100460,T5888,"BRANSON Leather Counter Stool(65cm,Grey)",30,MSMU7318319,26,"October 18, 2021",65,13
4/5/2021,100460,T5889,"BRANSON Velvet Counter Stool(65cm,Blue)",80,MSMU7318319,68,"October 18, 2021",74,34
4/5/2021,100460,T5890,"BRANSON Velvet Counter Stool(65cm,Green)",50,MSMU7318319,40,"October 18, 2021",42,12
4/5/2021,100460,T5891,"BRANSON Velvet Counter Stool(65cm,Beige)",98,MSMU7318319,85,"October 18, 2021",92,10
4/5/2021,100463,T1654,CALEB Vintage Leather Armchair(Black),100,TGBU8001400,100,"October 5, 2021",167,45
4/5/2021,100463,T1655,CAL Leather Chair(Brown),70,TGBU8001400,70,"October 5, 2021",161,27
4/5/2021,100463,T5392,"CAL Leather Counter Stool(65cm,Brown)",80,TGBU8001400,80,"October 5, 2021",156,42
4/5/2021,100463,T5465,"CAL Leather Counter Stool(65cm,Black)",40,TGBU8001400,40,"October 5, 2021",117,4
4/5/2021,100463,T5881,BRANSON Leather Dining Chair(Brown),30,TGBU8001400,30,"October 5, 2021",26,24
4/5/2021,100463,T5882,BRANSON Leather Dining Chair(Grey),50,TGBU8001400,50,"October 5, 2021",162,30
4/5/2021,100463,T5883,BRANSON Velvet Dining Chair(Blue),34,TGBU8001400,34,"October 5, 2021",175,14
4/5/2021,100463,T5884,BRANSON Velvet Dining Chair(Green),40,TGBU8001400,40,"October 5, 2021",48,-21
4/5/2021,100463,T5885,BRANSON Velvet Dining Chair(Beige),30,TGBU8001400,30,"October 5, 2021",69,65
4/5/2021,100463,T5886,"BRANSON Leather Counter Stool(65cm,Black)",50,TGBU8001400,50,"October 5, 2021",196,25
4/5/2021,100463,T5887,"BRANSON Leather Counter Stool(65cm,Brown)",50,TGBU8001400,50,"October 5, 2021",61,27
4/5/2021,100463,T5888,"BRANSON Leather Counter Stool(65cm,Grey)",30,TGBU8001400,30,"October 5, 2021",65,13
4/5/2021,100463,T5891,"BRANSON Velvet Counter Stool(65cm,Beige)",30,TGBU8001400,30,"October 5, 2021",92,10
4/6/2021,100470,T5122,MADRID Acacia Sideboard,15,MSCU5218310,15,"October 21, 2021",38,2
4/6/2021,100470,T5123,Rosewood Cube,30,MSCU5218310,30,"October 21, 2021",13,1
4/6/2021,100470,T5189,SELMA Mango Wood Round Coffee Table(Walnut),5,MSCU5218310,5,"October 21, 2021",7,0
4/6/2021,100470,T5595,ARIA Acacia Coffee Table,14,MSCU5218310,14,"October 21, 2021",3,2
4/6/2021,100470,T5598,CABARNE Acacia Sideboard,17,MSCU5218310,17,"October 21, 2021",13,4
4/6/2021,100470,T5611,CHARDONNAY Sideboard,4,MSCU5218310,4,"October 21, 2021",4,3
4/6/2021,100470,T5639,HOLMEN Acacia Bar Table (160cm),11,MSCU5218310,11,"October 21, 2021",29,5
4/6/2021,100470,T5640,MAZA Acacia Console Table (130cm),6,MSCU5218310,6,"October 21, 2021",4,0
4/6/2021,100470,T5710,VIENNA Mid Century Rustic Modern Bookshelf(Black),5,MSCU5218310,5,"October 21, 2021",6,2
4/6/2021,100470,T5742,PALMA Acacia Dresser(6 drawer),1,MSCU5218310,1,"October 21, 2021",1,-3
4/6/2021,100470,T5743,ARIA Acacia Dresser(6 drawer),17,MSCU5218310,17,"October 21, 2021",0,-3
4/6/2021,100470,T5744,MADRID Acacia Night Stand,60,MSCU5218310,60,"October 21, 2021",90,2
4/6/2021,100470,T5745,MADRID Acacia Dresser(6 drawer),15,MSCU5218310,15,"October 21, 2021",19,2
4/6/2021,100470,T5764,MAURA Mango Dresser,4,MSCU5218310,4,"October 21, 2021",13,4
4/6/2021,100471,B1036K-1/2,PALMA Acacia Bed(King) - HEADBOARD + FOOTBOARD + MATTRESS SLATS + CENTRE SUPPORT LEGS + METAL LEGS,5,TCLU5514994,3,"October 18, 2021",31,12
4/6/2021,100471,B1036K-2/2,PALMA Acacia Bed(King) - SIDE RAILS+CENTER SUPPORT,5,TCLU5514994,3,"October 18, 2021",33,12
4/6/2021,100471,B1037Q-1/2,ARIA Acacia Bed(Queen) - HEADBOARD + FOOTBOARD + MATTRESS SLATS + CENTRE SUPPORT LEGS + METAL LEGS,10,TCLU5514994,10,"October 18, 2021",6,7
4/6/2021,100471,B1037Q-2/2,ARIA Acacia Bed(Queen) - SIDE RAILS+CENTER SUPPORT,10,TCLU5514994,10,"October 18, 2021",6,7
4/6/2021,100471,B1038Q-1/2,MADRID Acacia Bed(Queen) - HEADBOARD + FOOTBOARD + MATTRESS SLATS + CENTRE SUPPORT LEGS + METAL LEGS,25,TCLU5514994,23,"October 18, 2021",7,3
4/6/2021,100471,B1038Q-2/2,MADRID Acacia Bed(Queen) - SIDE RAILS+CENTER SUPPORT,25,TCLU5514994,23,"October 18, 2021",8,3
4/6/2021,100471,B1039K-1/2,"MAURA Mango Bed(King) - HEADBOARD, SLATS, LEGS",16,TCLU5514994,8,"October 18, 2021",6,7
4/6/2021,100471,B1039K-2/2,"MAURA Mango Bed(King) - SIDERAIL, CENTER SUPPORT, LEG SUPPORT",16,TCLU5514994,8,"October 18, 2021",8,7
4/6/2021,100471,T5121,PALMA Mid Century Sideboard,20,TCLU5514994,16,"October 18, 2021",12,7
4/6/2021,100471,T5131,LIMA Acacia TV Unit,15,TCLU5514994,12,"October 18, 2021",8,2
4/6/2021,100471,T5189,SELMA Mango Wood Round Coffee Table(Walnut),3,TCLU5514994,0,"October 18, 2021",7,0
4/6/2021,100471,T5595,ARIA Acacia Coffee Table,1,TCLU5514994,0,"October 18, 2021",3,2
4/6/2021,100471,T5639,HOLMEN Acacia Bar Table (160cm),2,TCLU5514994,0,"October 18, 2021",29,5
4/6/2021,100471,T5676,AROSA Sideboard (Natural),12,TCLU5514994,3,"October 18, 2021",27,14
4/6/2021,100471,T5764,MAURA Mango Dresser,9,TCLU5514994,7,"October 18, 2021",13,4
4/6/2021,100472,T5698,KLEO Coffee Table (Copper),36,MSMU8589233,36,"November 3, 2021",15,7
4/6/2021,100472,T5708,MIRO Wall Shelf,30,MSMU8589233,30,"November 3, 2021",9,12
4/6/2021,100472,T5709,AZIZA Book Shelf,5,MSMU8589233,5,"November 3, 2021",8,7
4/6/2021,100472,T5772,MAYE Coffee Table (Marble),30,MSMU8589233,30,"November 3, 2021",14,1
4/6/2021,100472,T5775,ALZEA Side Table,20,MSMU8589233,20,"November 3, 2021",3,4
4/6/2021,100472,T5776,ANIYA Metal Coffee Table(Large),20,MSMU8589233,20,"November 3, 2021",5,3
4/6/2021,100472,T5777,ANIYA Metal Coffee Table(Small),10,MSMU8589233,10,"November 3, 2021",2,1
4/6/2021,100472,T5778,CLIA Marble Drink Table,34,MSMU8589233,34,"November 3, 2021",24,8
4/6/2021,100472,T5779,JOVIE Metal Coffee Table,15,MSMU8589233,15,"November 3, 2021",2,2
4/6/2021,100472,T5781,JOVIE Metal Side Table,20,MSMU8589233,20,"November 3, 2021",5,2
4/6/2021,100472,T5783,BERENIKE Marble Side Table,25,MSMU8589233,25,"November 3, 2021",15,4
4/6/2021,100472,T5784,MIATA Side Table(Brass),30,MSMU8589233,30,"November 3, 2021",16,4
4/6/2021,100472,T5787,OZMA Metal Coffee Table,25,MSMU8589233,25,"November 3, 2021",0,7
4/6/2021,100472,T5939,KLEO Coffee Table (Black),12,MSMU8589233,12,"November 3, 2021",3,4
4/21/2021,100506,T5654,KODA Suar Root Wood Bench (120 cm.),4,CAIU4294775,3,"November 12, 2021",1,1
4/21/2021,100506,T5687,KODA Suar Root Wood Console (176-200),4,CAIU4294775,0,"November 12, 2021",1,1
4/21/2021,100506,T5688,KODA Suar Root Wood Console (201-250),3,CAIU4294775,0,"November 12, 2021",3,1
4/21/2021,100506,T5689,"KODA Suar Root Wood TV Unit, 190x40x45 cm.",4,CAIU4294775,3,"November 12, 2021",4,4
4/21/2021,100506,T5690,"KODA Suar Root Wood Night Stand, 45-60x36x60 cm.",30,CAIU4294775,0,"November 12, 2021",0,-2
4/21/2021,100506,X2016,"Suar Live Edge Table Top (180 cm.,Natural).",40,CAIU4294775,35,"November 12, 2021",16,1
4/21/2021,100506,X2018,"Suar Live Edge Table Top (210 cm.,Natural).",47,CAIU4294775,0,"November 12, 2021",17,1
4/21/2021,100506,X2044,"Suar Live Edge Bench Top (145 cm.,Natural).",30,CAIU4294775,0,"November 12, 2021",2,7
4/21/2021,100506,X2045,"Suar Live Edge Bench Top (205 cm.,Natural).",23,CAIU4294775,0,"November 12, 2021",26,11
4/21/2021,100506,X2112,"Suar Live Edge Table Top (300 cm.,Natural).",10,CAIU4294775,0,"November 12, 2021",1,4
4/21/2021,100506,X2113,"Suar Live Edge Table Top (250 cm.,Natural).",2,CAIU4294775,,"November 12, 2021",2,3
4/21/2021,100506,X2113,"Suar Live Edge Table Top (250 cm.,Natural).",8,CAIU4294775,10,"November 12, 2021",2,3
4/21/2021,100506,X2114,Suar Straight Cut table (180 cm.Natural),20,CAIU4294775,0,"November 12, 2021",7,2
4/21/2021,100506,X2115,Suar Straight Cut table (210 cm.Natural),10,CAIU4294775,8,"November 12, 2021",6,2
4/21/2021,100506,X2116,Suar Straight Cut table (250 cm.Natural),20,CAIU4294775,15,"November 12, 2021",8,5
4/21/2021,100506,X2119,"Suar Live Edge Table Top (160 cm.,Natural), T.6-7 cm.",4,CAIU4294775,0,"November 12, 2021",3,8
4/21/2021,100507,T5654,KODA Suar Root Wood Bench (120 cm.),7,BEAU5781881,0,"October 28, 2021",1,1
4/21/2021,100507,T5688,KODA Suar Root Wood Console (201-250),3,BEAU5781881,0,"October 28, 2021",3,1
4/21/2021,100507,T5689,"KODA Suar Root Wood TV Unit, 190x40x45 cm.",4,BEAU5781881,2,"October 28, 2021",4,4
4/21/2021,100507,T5690,"KODA Suar Root Wood Night Stand, 45-60x36x60 cm.",30,BEAU5781881,0,"October 28, 2021",0,-2
4/21/2021,100507,X2016,"Suar Live Edge Table Top (180 cm.,Natural).",51,BEAU5781881,0,"October 28, 2021",16,1
4/21/2021,100507,X2018,"Suar Live Edge Table Top (210 cm.,Natural).",42,BEAU5781881,0,"October 28, 2021",17,1
4/21/2021,100507,X2044,"Suar Live Edge Bench Top (145 cm.,Natural).",30,BEAU5781881,0,"October 28, 2021",2,7
4/21/2021,100507,X2045,"Suar Live Edge Bench Top (205 cm.,Natural).",24,BEAU5781881,0,"October 28, 2021",26,11
4/21/2021,100507,X2112,"Suar Live Edge Table Top (300 cm.,Natural).",10,BEAU5781881,0,"October 28, 2021",1,4
4/21/2021,100507,X2113,"Suar Live Edge Table Top (250 cm.,Natural).",8,BEAU5781881,7,"October 28, 2021",2,3
4/21/2021,100507,X2114,Suar Straight Cut table (180 cm.Natural),25,BEAU5781881,0,"October 28, 2021",7,2
4/21/2021,100507,X2115,Suar Straight Cut table (210 cm.Natural),11,BEAU5781881,8,"October 28, 2021",6,2
4/21/2021,100507,X2116,Suar Straight Cut table (250 cm.Natural),20,BEAU5781881,0,"October 28, 2021",8,5
4/21/2021,100507,X2119,"Suar Live Edge Table Top (160 cm.,Natural), T.6-7 cm.",4,BEAU5781881,0,"October 28, 2021",3,8
4/22/2021,100513,T1651,MILAN Leather Side Chair(Black),60,MSDU7449056,60,"October 20, 2021",27,82
4/22/2021,100513,T5408,"MILAN Leather Counter Stool(65cm,White)",60,MSDU7449056,60,"October 20, 2021",49,10
4/22/2021,100513,T5483,WALTER Fabric Chair(Grey),60,MSDU7449056,60,"October 20, 2021",83,21
4/22/2021,100513,T5624,Monroe Leather Dining Chair(Green),34,MSDU7449056,34,"October 20, 2021",22,18
4/22/2021,100513,T5625,"Monroe Leather Counter Stool(65cm,Black)",40,MSDU7449056,40,"October 20, 2021",19,9
4/22/2021,100513,T5627,"Monroe Leather Counter Stool(65cm,Green)",34,MSDU7449056,34,"October 20, 2021",49,13
4/22/2021,100513,T5670,Monroe Leather Dining Chair(Grey),130,MSDU7449056,130,"October 20, 2021",78,-2
4/22/2021,100513,T5672,Milan Leather Bench(Brown),10,MSDU7449056,10,"October 20, 2021",45,15
4/22/2021,100513,T5682,WALTER Leather Chair(Black),100,MSDU7449056,100,"October 20, 2021",65,26
4/22/2021,100513,T5711,"Monroe Leather Counter Stool(65cm,Grey)",40,MSDU7449056,40,"October 20, 2021",0,20
4/22/2021,100513,T5713,MILAN Leather Side Chair(Dark Grey),200,MSDU7449056,200,"October 20, 2021",164,62
4/22/2021,100514,T1651,MILAN Leather Side Chair(Black),240,MSMU8708559,0,"October 7, 2021",27,82
4/22/2021,100514,T5390,"MILAN Leather Side Chair(White,Faux Walnut)",60,MSMU8708559,54,"October 7, 2021",27,82
4/22/2021,100514,T5960,"WALTER Leather Counter Stool(65cm,Black)",86,MSMU8708559,60,"October 7, 2021",-1,1
4/22/2021,100514,T5961,"WALTER Leather Counter Stool(65cm,Brown)",140,MSMU8708559,60,"October 7, 2021",-1,8
4/22/2021,100514,T5962,"WALTER Fabric Counter Stool(65cm,Blue)",120,MSMU8708559,60,"October 7, 2021",22,15
4/22/2021,100514,T5963,"WALTER Fabric Counter Stool(65cm,Green)",40,MSMU8708559,28,"October 7, 2021",8,8
4/22/2021,100514,T5964,"WALTER Fabric Counter Stool(65cm,Grey)",40,MSMU8708559,28,"October 7, 2021",8,8
4/22/2021,100514,T5965,WALTER Leather Chair(Brown),120,MSMU8708559,60,"October 7, 2021",10,20
4/22/2021,100514,T5966,"MILAN Fabric Counter Stool(65cm,Yellow)",80,MSMU8708559,60,"October 7, 2021",23,11
4/22/2021,100514,T5967,"MILAN Fabric Counter Stool(75cm,Yellow)",40,MSMU8708559,28,"October 7, 2021",10,5
4/22/2021,100515,T5485,"WALTER Leather Counter Stool(65cm,Grey)",30,TRHU4993390,30,"October 11, 2021",23,10
4/22/2021,100515,T5498,BLAKE Leather Dining Chair(Black),40,TRHU4993390,24,"October 11, 2021",82,0
4/22/2021,100515,T5499,BLAKE Leather Dining Chair(Brown),50,TRHU4993390,44,"October 11, 2021",136,27
4/22/2021,100515,T5500,"BLAKE Leather Counter Stool(65cm,Black)",40,TRHU4993390,22,"October 11, 2021",11,24
4/22/2021,100515,T5503,ELI Leather Dining chair(Grey),80,TRHU4993390,0,"October 11, 2021",15,4
4/22/2021,100515,T5624,Monroe Leather Dining Chair(Green),6,TRHU4993390,4,"October 11, 2021",22,18
4/22/2021,100515,T5626,"Monroe Leather Bar Stool(75cm,Black)",30,TRHU4993390,0,"October 11, 2021",71,11
4/22/2021,100515,T5630,"Madison Leather Bar Stool(75cm,Black)",60,TRHU4993390,0,"October 11, 2021",30,5
4/22/2021,100515,T5672,Milan Leather Bench(Brown),20,TRHU4993390,0,"October 11, 2021",45,15
4/22/2021,100515,T5682,WALTER Leather Chair(Black),58,TRHU4993390,48,"October 11, 2021",65,26
4/22/2021,100515,T5712,"Monroe Leather Bar Stool(75cm,Grey)",40,TRHU4993390,28,"October 11, 2021",14,8
4/22/2021,100515,T5713,MILAN Leather Side Chair(Dark Grey),216,TRHU4993390,0,"October 11, 2021",164,62
4/22/2021,100515,T5724,"MILAN Fabric Counter Stool(65cm,Grey)",30,TRHU4993390,26,"October 11, 2021",25,14
4/22/2021,100515,T5725,"MILAN Fabric Bar Stool(75cm,Grey)",40,TRHU4993390,30,"October 11, 2021",12,12
4/22/2021,100516,T1651,MILAN Leather Side Chair(Black),232,MSMU5622111,0,"October 20, 2021",27,82
4/22/2021,100516,T1652,MILAN Fabric Side Chair(Grey),200,MSMU5622111,0,"October 20, 2021",24,8
4/22/2021,100516,T5180,"MILAN Leather Side Chair(Navy Blue,Faux Walnut)",112,MSMU5622111,110,"October 20, 2021",84,24
4/22/2021,100516,T5672,Milan Leather Bench(Brown),50,MSMU5622111,0,"October 20, 2021",45,15
4/22/2021,100516,T5682,WALTER Leather Chair(Black),42,MSMU5622111,20,"October 20, 2021",65,26
4/22/2021,100516,T5846,MILAN Fabric Dining Chair(Yellow),80,MSMU5622111,76,"October 20, 2021",61,163
4/22/2021,100516,T5847,Milan Fabric Bench(Yellow),60,MSMU5622111,0,"October 20, 2021",32,7
4/22/2021,100516,T5848,Milan Leather Bench(Grey),40,MSMU5622111,0,"October 20, 2021",19,6
4/22/2021,100517,T1651,MILAN Leather Side Chair(Black),56,MSMU5622390,52,"October 6, 2021",27,82
4/22/2021,100517,T5390,"MILAN Leather Side Chair(White,Faux Walnut)",40,MSMU5622390,36,"October 6, 2021",27,82
4/22/2021,100517,T5408,"MILAN Leather Counter Stool(65cm,White)",40,MSMU5622390,0,"October 6, 2021",49,10
4/22/2021,100517,T5498,BLAKE Leather Dining Chair(Black),54,MSMU5622390,48,"October 6, 2021",82,0
4/22/2021,100517,T5503,ELI Leather Dining chair(Grey),40,MSMU5622390,0,"October 6, 2021",15,4
4/22/2021,100517,T5615,WALTER Fabric Chair(Green),32,MSMU5622390,0,"October 6, 2021",75,12
4/22/2021,100517,T5625,"Monroe Leather Counter Stool(65cm,Black)",40,MSMU5622390,36,"October 6, 2021",19,9
4/22/2021,100517,T5630,"Madison Leather Bar Stool(75cm,Black)",40,MSMU5622390,0,"October 6, 2021",30,5
4/22/2021,100517,T5682,WALTER Leather Chair(Black),100,MSMU5622390,90,"October 6, 2021",65,26
4/22/2021,100517,T5713,MILAN Leather Side Chair(Dark Grey),300,MSMU5622390,200,"October 6, 2021",164,62
4/22/2021,100517,T5714,"MILAN Leather Counter Stool(65cm,Dark Grey)",50,MSMU5622390,0,"October 6, 2021",120,192
4/22/2021,100517,T5724,"MILAN Fabric Counter Stool(65cm,Grey)",30,MSMU5622390,0,"October 6, 2021",25,14
4/22/2021,100518,T1652,MILAN Fabric Side Chair(Grey),40,MSMU5622636,0,"October 11, 2021",24,8
4/22/2021,100518,T5485,"WALTER Leather Counter Stool(65cm,Grey)",30,MSMU5622636,26,"October 11, 2021",23,10
4/22/2021,100518,T5498,BLAKE Leather Dining Chair(Black),26,MSMU5622636,20,"October 11, 2021",82,0
4/22/2021,100518,T5500,"BLAKE Leather Counter Stool(65cm,Black)",40,MSMU5622636,0,"October 11, 2021",11,24
4/22/2021,100518,T5625,"Monroe Leather Counter Stool(65cm,Black)",4,MSMU5622636,0,"October 11, 2021",19,9
4/22/2021,100518,T5626,"Monroe Leather Bar Stool(75cm,Black)",30,MSMU5622636,0,"October 11, 2021",71,11
4/22/2021,100518,T5672,Milan Leather Bench(Brown),40,MSMU5622636,0,"October 11, 2021",45,15
4/22/2021,100518,T5682,WALTER Leather Chair(Black),100,MSMU5622636,0,"October 11, 2021",65,26
4/22/2021,100518,T5711,"Monroe Leather Counter Stool(65cm,Grey)",134,MSMU5622636,0,"October 11, 2021",0,20
4/22/2021,100518,T5713,MILAN Leather Side Chair(Dark Grey),232,MSMU5622636,0,"October 11, 2021",164,62
4/22/2021,100518,T5848,Milan Leather Bench(Grey),40,MSMU5622636,0,"October 11, 2021",19,6
4/22/2021,100519,T5483,WALTER Fabric Chair(Grey),90,MSMU5622596,70,"October 9, 2021",83,21
4/22/2021,100519,T5623,Monroe Leather Dining Chair(Black),80,MSMU5622596,0,"October 9, 2021",63,72
4/22/2021,100519,T5624,Monroe Leather Dining Chair(Green),70,MSMU5622596,64,"October 9, 2021",22,18
4/22/2021,100519,T5625,"Monroe Leather Counter Stool(65cm,Black)",76,MSMU5622596,0,"October 9, 2021",19,9
4/22/2021,100519,T5627,"Monroe Leather Counter Stool(65cm,Green)",50,MSMU5622596,32,"October 9, 2021",49,13
4/22/2021,100519,T5670,Monroe Leather Dining Chair(Grey),110,MSMU5622596,0,"October 9, 2021",78,-2
4/22/2021,100519,T5672,Milan Leather Bench(Brown),22,MSMU5622596,0,"October 9, 2021",45,15
4/22/2021,100519,T5712,"Monroe Leather Bar Stool(75cm,Grey)",80,MSMU5622596,0,"October 9, 2021",14,8
